att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,target,is_anomaly,predicted_label,anomaly
0.1524721,-1.9352961,-4.0188109,-4.8117962,-4.30447,-3.3544416,-2.102082,-1.0116992,-0.47111673,0.68668508,1.5665379,1.7631203,1.6868269,1.5791239,1.4366057,1.4161923,1.1640982,0.75206508,0.67055449,0.81517322,0.84993848,0.93092854,0.91819523,0.93425075,1.0076852,0.97227826,0.96616952,0.9611711,0.90057888,0.82073617,0.79969741,0.69967109,0.69414929,0.56307835,0.39784227,0.34421992,0.1740532,0.1578047,0.032492447,0.022332465,-0.03677084,-0.084558137,-0.12039773,-0.0032025123,0.02363364,0.03474478,0.1134582,0.079657287,0.11871635,0.10782816,0.06095022,0.13437577,0.10297614,0.059796908,-0.029252367,-0.069350273,-0.053774135,-0.0086629885,-0.04347093,-0.12294703,-0.15753502,-0.22447833,-0.24496703,-0.21833996,-0.20897965,-0.10445766,-0.20166303,-0.24715429,-0.25519173,-0.25825633,-0.20252539,-0.15113923,-0.24337501,-0.22281924,-0.31774137,-0.28657857,-0.23492869,-0.2758143,-0.31313032,-0.24680798,-0.22967857,-0.23736417,-0.1607545,-0.22155331,-0.25352886,-0.19634293,-0.22463844,-0.18987879,-0.20631152,-0.25510589,-0.27111173,-0.30813585,-0.27795247,-0.27397367,-0.33805808,-0.19328948,-0.29261484,-0.24651246,-0.2834529,-0.34479025,-0.25512698,-0.26437548,-0.25836495,-0.23459908,-0.34296824,-0.18147696,-0.10433023,0.16758845,0.37002758,0.56985837,0.90742381,1.3487901,1.517524,1.4111388,1.2934687,0.99540668,0.71137997,0.30516301,-0.20747194,-0.5836199,-0.65551468,-0.82238913,-0.76002497,-0.7486772,-0.72594374,-0.73853416,-0.6821034,-0.61304578,-0.6169918,-0.60245534,-0.29604886,0.53224824,0.67074698,1.0372691,1.5476323,1.0826604,0.72479247,0.7734621,0.55880231,-2.3011548,1,0,0,1
-1.2451488,-0.9148682,-3.4939821,-3.6480286,-3.6279622,-2.9355099,-1.9652806,-0.70455845,-0.40814541,-0.046128327,0.41686182,0.46592159,0.47571781,0.49365075,0.57591962,0.60576382,0.59820813,0.54080096,0.68723297,0.63454401,0.64045317,0.69775895,0.61195699,0.64434211,0.64561857,0.68275399,0.54943502,0.59325235,0.53395733,0.47996613,0.48617531,0.49048912,0.44021068,0.48369743,0.46896572,0.45705522,0.44539587,0.5273977,0.49420062,0.52166334,0.55494207,0.54454085,0.59633188,0.60691418,0.61288889,0.73841717,0.74176947,0.70888272,0.75805668,0.79031988,0.77718088,0.80680857,0.72457329,0.72110906,0.74752574,0.7257896,0.65686792,0.65867878,0.70646305,0.73122403,0.72526626,0.75055821,0.72868696,0.70220753,0.74268276,0.66468435,0.66315918,0.64404229,0.62599078,0.68148777,0.59561381,0.68077392,0.76442566,0.68592551,0.68375505,0.65023586,0.6373205,0.61198452,0.62917154,0.56919808,0.54042796,0.41724159,0.5768893,0.46234262,0.38200566,0.44660477,0.39777639,0.39106363,0.34123902,0.33905558,0.22696529,0.23064389,0.20827501,0.21442375,0.17090047,0.22875553,0.23805132,0.28566873,0.38300136,0.37846676,0.4934178,0.58214497,0.65120262,0.64047803,0.60604398,0.49005071,0.40792513,0.29179243,0.11789462,-0.10429618,-0.25891951,-0.62979091,-0.80526726,-0.86843649,-0.93413913,-0.93103986,-1.1323425,-1.0236203,-1.1442862,-1.2108648,-1.1815408,-1.3231811,-1.3446153,-1.3007985,-1.4754955,-1.3963127,-1.4564438,-1.5081471,-1.3858082,-1.131471,-0.95801152,-0.92846816,-0.85639658,-0.95062999,-1.0484344,-1.0405876,-1.1560835,-0.84981783,-1.849212,-3.7024999,1,0,0,1
3.0136191,1.485195,-1.1961199,-2.8193443,-4.0961664,-4.6065793,-3.2375646,-1.452775,-0.84647624,-0.34101331,1.1720563,1.2642441,1.2264796,1.1126918,1.2197143,1.1760371,1.2645806,1.100124,1.0667166,1.1880757,0.85185635,0.72681372,0.95634916,0.83492935,0.63839983,0.64587287,0.48273448,0.48423117,0.55758133,0.40710978,0.34485528,0.17285067,0.065635764,-0.18645654,-0.23924023,-0.19084664,-0.2903004,-0.51681022,-0.53428138,-0.3380409,-0.50138373,-0.35768893,-0.40307519,-0.48925565,-0.37981384,-0.1942976,-0.067350502,0.078773917,0.17748413,0.36315388,0.38408917,0.20899422,0.34985571,0.25840469,0.37795182,0.32502795,0.32006603,0.41113239,0.33363815,0.41054388,0.37497268,0.39598513,0.19868378,0.28436062,0.19027333,0.29856808,0.31485104,0.24139186,0.50446172,0.30005407,0.49356006,0.4877054,0.60906626,0.6591543,0.57997454,0.59228872,0.6263563,0.61526545,0.5461132,0.67763037,0.44684955,0.56763788,0.30914147,0.24402694,0.39844515,0.21025399,0.089009419,0.098788521,-0.036214559,-0.045145356,0.078565565,-0.14377774,-0.10892274,-0.13357242,-0.30579035,-0.23201517,-0.18146967,-0.4085956,-0.33292855,-0.026471429,-0.28919371,-0.29794266,-0.28489739,-0.24640957,-0.28458369,-0.10445668,0.43022908,0.88559091,1.0499778,0.74213842,0.55244258,0.28410446,-0.042060998,0.04582671,0.18853355,0.05477428,-0.60534891,-1.2731362,-1.3388079,-1.2619688,-1.2512217,-1.1833087,-1.3677713,-1.3041899,-1.393459,-1.2812788,-1.2540032,-1.1688415,-1.2057001,-1.1073146,-0.78164541,0.18400375,1.5770156,1.11048,1.3244343,1.0864799,0.54376667,-0.98881058,-1.9336399,-1.4613277,1,0,0,1
0.1160155,-2.8147008,-2.9753278,-2.9179543,-1.8945019,-0.57748816,-0.30868529,0.36400092,1.2567653,1.2440393,1.3086983,1.2084816,1.2285068,1.2636948,1.2752223,1.2525284,1.2658536,1.1066354,1.1464471,1.0811306,0.99523717,0.92463206,0.88827025,0.82209425,0.81675275,0.68295864,0.70264301,0.64984227,0.53366761,0.66018154,0.51826511,0.44768939,0.48286154,0.37398329,0.34811707,0.36049253,0.34682157,0.38553712,0.32763555,0.40191093,0.48749664,0.50775705,0.50180678,0.58018469,0.59208619,0.70072285,0.57230698,0.59078564,0.67468229,0.69536894,0.72083445,0.59867035,0.69475283,0.62476085,0.59226365,0.55705711,0.60968233,0.56902663,0.51554976,0.61473631,0.53209963,0.56453886,0.60880761,0.56096351,0.52954779,0.58272248,0.64200267,0.6151385,0.66006351,0.56230105,0.5048686,0.46535113,0.44791859,0.48298289,0.33436894,0.34408585,0.25105203,0.21362584,0.244683,0.13283832,0.12486187,0.063782117,-0.0056783443,-0.080423338,-0.14742929,-0.14748889,-0.14996852,-0.23697859,-0.21911347,-0.33866915,-0.39564089,-0.31861508,-0.4433979,-0.45895745,-0.5375297,-0.44739899,-0.5725673,-0.57174869,-0.57595649,-0.50609277,-0.29231448,-0.05002701,0.2225162,0.30616229,0.56753083,0.98987422,1.1572122,1.1438682,1.0573192,0.64537696,0.38898048,-0.011895756,-0.36868504,-0.85833229,-1.3824621,-1.5524639,-1.5455951,-1.5884302,-1.6277587,-1.7338327,-1.7102663,-1.719443,-1.7662736,-1.6348984,-1.6998276,-1.6093814,-1.6350143,-1.6745829,-1.6078103,-1.4050933,-0.79510836,0.085172622,0.06706061,-0.057502214,-0.42938165,-1.2612965,-1.6787126,-1.5117506,-0.49271368,-3.5446574,1,0,0,1
-0.87571457,-1.516076,-2.0684258,-2.5239115,-2.5151108,-2.2591355,-1.8091007,-1.3978049,-1.0966818,-1.004471,-0.98742684,-0.68646326,-0.40342534,-0.35383749,-0.35294241,-0.39795309,-0.37544668,-0.37109261,-0.39890474,-0.41379007,-0.42394291,-0.38783642,-0.38074953,-0.36035573,-0.37240318,-0.4277777,-0.44421397,-0.40770311,-0.39407471,-0.49518786,-0.45076236,-0.42193554,-0.470698,-0.40551438,-0.45725606,-0.49385597,-0.44545455,-0.48898222,-0.48234491,-0.49398874,-0.47984706,-0.50871283,-0.52535954,-0.54320334,-0.57038167,-0.56342992,-0.5985378,-0.58709732,-0.56083623,-0.58595365,-0.56743502,-0.59401278,-0.55441225,-0.50859931,-0.48368249,-0.45769343,-0.46631018,-0.42148621,-0.42605313,-0.36495547,-0.2893956,-0.24941775,-0.24985822,-0.12148399,-0.16191876,-0.17424585,-0.16510622,-0.11822472,-0.11963227,-0.13358118,-0.086897555,-0.10633466,-0.11683797,-0.075591335,-0.079726779,-0.0902137,-0.049778201,-0.035391864,-0.065155648,-0.044298991,-0.061156358,-0.057998368,-0.039698137,-0.065171865,-0.067279796,-0.024525903,0.005370472,-0.041489108,-0.025647287,0.035069141,0.01771026,0.038675574,0.14393766,0.12412897,0.17343745,0.17329057,0.190051,0.18833549,0.23646663,0.25105634,0.2822413,0.2687676,0.27514323,0.29447562,0.30706188,0.26658607,0.35830658,0.34532251,0.37688387,0.35638888,0.41185534,0.51285874,0.57445374,0.71848973,0.84991219,0.98810521,1.0473276,1.1236494,1.3556106,1.6340675,1.7399693,1.8317014,1.9773363,2.1631461,2.4134294,2.6669438,2.7963146,2.9528688,2.9980494,2.9551274,2.5523384,2.1532863,1.8021346,1.1838127,0.56762576,0.17775477,-0.083364359,-0.23447894,-0.73973857,-2.0024838,2,1,0,1
-2.6404896,-2.9142344,-1.2330219,-0.87429987,-1.0131808,-1.7642268,-1.8204888,-1.9307553,-1.968797,-2.0890119,-2.0136476,-2.1207206,-2.1711686,-2.1996403,-2.1134501,-2.1359387,-2.1390631,-2.070766,-1.9701764,-1.8183799,-1.7142373,-1.6034189,-1.4176542,-1.1862798,-0.93306928,-0.75452387,-0.57170592,-0.35709935,-0.1690854,-0.081537582,0.024654225,0.098764518,0.052261106,0.020361503,0.1260489,0.13497436,0.044195757,-0.047451961,-0.035757176,-0.089682939,-0.10998979,-0.11236618,-0.14506719,-0.1992102,-0.11202659,-0.13614669,-0.095339676,-0.0070736003,-0.01035873,-0.017085916,0.12183283,0.14983618,0.18870737,0.28427884,0.2964868,0.29823883,0.32234333,0.40585174,0.40977863,0.47481422,0.40673363,0.3882862,0.40152403,0.36488816,0.40685994,0.34938915,0.37454451,0.36140635,0.31030247,0.2857475,0.35735618,0.38674143,0.38128188,0.34806196,0.4081238,0.29823767,0.3411475,0.34241095,0.35869976,0.39244384,0.39465751,0.36712669,0.31691764,0.44733677,0.42600355,0.41103163,0.47652813,0.37709816,0.49447658,0.41747897,0.35886381,0.38645666,0.39845568,0.42008265,0.35091985,0.45089103,0.41290618,0.33787674,0.37669388,0.33359488,0.39931795,0.39353381,0.38235842,0.48969895,0.69747752,0.74178501,0.98116866,1.1265463,1.3898246,1.6236273,2.0100843,1.992583,1.8653798,1.7190038,1.5433312,1.2214823,1.011869,0.49089288,0.0037902557,-0.044766012,-0.01404096,-0.071430288,-0.016168625,0.0043742018,-0.058076166,-0.013145681,-0.011022083,-0.019164119,-0.038338355,0.028516181,0.12153452,0.69094447,1.4153936,1.2658228,1.3832961,1.3252333,0.90296672,0.80756437,1.6095995,0.88176432,1,0,0,1
-1.0091216,-1.9253892,-2.4262678,-2.5422848,-2.4197015,-2.2819138,-2.0753456,-1.5396758,-0.9632889,-0.80517958,-0.6864443,-0.43776706,-0.19434375,-0.14483021,-0.1399806,-0.12423071,-0.11243488,-0.16657121,-0.10992518,-0.086080485,-0.12411615,-0.15518149,-0.19205706,-0.16993891,-0.2255474,-0.20240125,-0.14740809,-0.23904335,-0.19852946,-0.21025158,-0.19621993,-0.25237788,-0.28957513,-0.2749449,-0.25329399,-0.29556188,-0.28359314,-0.26236673,-0.32660961,-0.28603182,-0.35412699,-0.37548331,-0.39934682,-0.40123024,-0.40707217,-0.38943262,-0.40611155,-0.42358893,-0.42483721,-0.45349867,-0.42554427,-0.39569238,-0.31897796,-0.28717786,-0.32432354,-0.23305061,-0.20749406,-0.11876731,-0.14699699,-0.1685423,-0.13394468,-0.06219648,0.019620918,0.02044545,0.0062919191,0.11305406,-0.019276186,0.012198258,0.041725432,0.056283925,0.040152032,0.046929821,0.08495528,0.069023341,0.078530639,0.087702206,0.13266713,0.085639135,0.16057294,0.11090608,0.081527654,0.12286257,0.15134239,0.14144477,0.091758267,0.17195933,0.18814583,0.22229343,0.2545399,0.26335881,0.23112221,0.28650492,0.3055318,0.28863526,0.34642633,0.33646052,0.33032724,0.33984558,0.41978897,0.38329407,0.34807515,0.42197408,0.44564158,0.37661832,0.44894913,0.44752108,0.43304551,0.55429827,0.63489319,0.75982419,0.92567633,1.0135466,1.1097471,1.2121065,1.4486955,1.6667211,1.741445,1.8285959,1.9071241,1.9991591,2.1434232,2.2833257,2.3857996,2.4401901,2.5464106,2.4622986,2.103899,1.7164346,1.4650611,0.91751049,-0.046577287,-0.66382603,-1.0962339,-1.2638369,-1.2740678,-1.6933915,-2.0743585,-2.2644256,-2.2545722,-2.0280496,2,1,0,1
-1.1510212,-3.5348764,-4.7940929,-5.0567362,-4.526423,-3.3663931,-2.2706336,-1.812741,-0.92865321,-0.36297391,-0.22277293,-0.32278464,-0.14261045,0.056450607,0.13182096,0.76391625,1.1756903,1.1228937,0.85650884,0.86148667,1.0950168,0.99863079,1.0142903,1.1483521,1.1054439,1.3045679,1.1789567,1.1090617,1.1803531,0.88503456,0.75991361,0.71336963,0.70555904,0.64500554,0.4818743,0.3605554,0.12131213,0.028517999,0.10627138,0.10054775,0.1267923,0.16679427,0.28013392,0.29566911,0.22213018,0.34269695,0.373613,0.3633116,0.35131929,0.31336435,0.29645202,0.33685819,0.20488011,0.25174676,0.23933435,0.17157054,0.04356513,0.05188681,0.11534913,0.044071501,-0.034869802,0.084652248,0.032408908,0.036072822,-0.060731719,-0.017686458,0.064298391,-0.012673809,-0.025645577,-0.011661673,-0.1136191,-0.10119239,-0.16290258,-0.091114662,-0.088584062,-0.067377181,-0.17877985,-0.18052691,-0.16856926,-0.20509941,-0.1733562,-0.26725386,-0.15541362,-0.16652662,-0.15789613,-0.12505134,-0.22917345,-0.12259101,-0.11748892,-0.1193843,-0.14837262,-0.21149554,0.05393789,-0.23176678,-0.15596947,-0.038086953,-0.1363042,-0.0435657,-0.13404577,-0.040750003,-0.10772871,-0.17939213,-0.17357021,-0.19841556,-0.16018938,-0.14241165,-0.14709397,-0.14614987,-0.070042116,0.045928103,0.043498467,0.28652301,0.60675944,0.76337051,1.0062591,1.3325581,1.3561519,1.3109482,1.1484528,0.8943644,0.67546046,0.20319584,-0.23717438,-0.40915712,-0.44789023,-0.34347475,-0.42663442,-0.3824979,-0.40200463,-0.35948755,-0.38760669,-0.50386556,-0.14145739,0.60470737,0.68154048,0.52635358,0.68799762,0.4988462,0.21638108,0.39087529,1,0,0,1
-1.6464979,-3.7380942,-3.742831,-3.5355685,-3.0323229,-1.8695974,-0.48906322,-0.16722018,0.51687051,1.1535699,1.2208896,1.1697491,1.2619214,1.2209629,1.1473333,1.1460602,1.0925119,1.0511776,0.88724115,0.85745509,0.90194082,0.88445004,0.84023583,0.79671593,0.7140268,0.61621598,0.54279755,0.48956255,0.43994265,0.38844216,0.12304846,0.079752602,0.12166471,0.0073123503,0.0058683969,-0.015904995,-0.075597548,0.016073709,0.037256671,0.1021027,-0.020879691,0.065130863,0.16267811,0.21633639,0.31985706,0.38300633,0.35487492,0.53553757,0.45304138,0.53163693,0.49469441,0.54651165,0.5666061,0.48813624,0.29512983,0.26687465,0.27396379,0.24385576,0.3828942,0.34836591,0.47312268,0.38937852,0.28967997,0.2400995,0.2111494,0.19193143,0.23104919,0.25761334,0.39378945,0.31649244,0.37078828,0.3664723,0.32245936,0.35445284,0.38627829,0.3944491,0.35506457,0.39983305,0.43864211,0.44071927,0.35240016,0.28952259,0.22659077,0.15094226,0.31307489,0.20596234,0.13614673,0.10915349,-0.028045368,0.044094449,-0.12103318,-0.059281369,-0.066074351,-0.016114585,0.19764814,0.44485449,0.62291902,0.78456162,0.86219111,0.85219488,1.1504453,1.3887656,1.3690961,1.3782362,1.1854899,0.86761953,0.79738409,0.46320554,0.17815779,-0.10197313,-0.59028388,-0.90842661,-1.166073,-1.3419285,-1.2218931,-1.2544071,-1.2550088,-1.173951,-1.2386519,-1.3172049,-1.2769145,-1.3959475,-1.321013,-1.3793276,-1.3957929,-1.5021846,-1.3112771,-0.99053008,-0.41091047,-0.077691521,-0.23531057,-0.1337174,0.024959344,0.045702352,-0.14318525,-0.54686647,-0.27690883,-0.35271178,-1.1191487,-3.9637016,1,0,0,1
-3.5662577,-4.6197504,-2.6967513,-1.8281844,-0.93252816,-1.249565,-1.3712871,-1.6058048,-1.5980801,-1.7152078,-1.7300875,-1.8645931,-1.8260222,-1.8614017,-1.8074313,-1.8252148,-1.8306938,-1.7660409,-1.7276612,-1.592585,-1.4856202,-1.3755702,-1.2729042,-1.0597617,-0.84035456,-0.6859019,-0.51973428,-0.21424938,-0.032796004,0.23590481,0.30313887,0.41072872,0.53747204,0.52982115,0.55177765,0.4508918,0.4583548,0.33225243,0.2558858,0.28244404,0.19813137,0.14855552,0.12355546,0.12861097,0.0023533377,-0.020923726,0.11894484,0.011655858,0.11503245,0.15724318,0.1678796,0.23926915,0.31635098,0.34237189,0.4265929,0.45092367,0.48925412,0.53102039,0.55507613,0.58726658,0.52480242,0.66011616,0.5448884,0.59013406,0.54679738,0.51681093,0.42539324,0.40831671,0.41383965,0.39018529,0.39229301,0.32711689,0.25654711,0.37756794,0.38178645,0.29947721,0.26071633,0.23934028,0.19746241,0.26948864,0.2744622,0.32595202,0.28748102,0.27561478,0.32995948,0.30367814,0.3701188,0.26996285,0.31419817,0.27781719,0.28402488,0.28338842,0.32035957,0.24128306,0.23146196,0.22747021,0.19623887,0.21419979,0.33114303,0.2865297,0.26035647,0.2752335,0.2625632,0.37026044,0.52269903,0.64335371,0.86827799,1.0318571,1.2594034,1.5199877,1.8135731,1.828657,1.6597893,1.5025598,1.2732539,0.98599357,0.67698807,0.33323359,-0.043471289,-0.25704807,-0.21714038,-0.28544969,-0.25335549,-0.31361494,-0.21883249,-0.21362798,-0.26833951,-0.24965849,-0.19048465,-0.19913236,-0.12063942,0.22443516,0.98130692,1.0581905,1.2549144,1.5805405,1.2397743,0.65268319,1.0668198,1.0798682,1,0,0,1
1.5221249,-0.39839137,-2.3964298,-3.6005257,-3.3204344,-2.4420969,-1.3489779,-0.61485151,-0.4321437,0.23110397,0.82717132,0.87089677,0.80951597,0.84756971,0.82387431,0.81580713,0.8713795,0.84125107,0.8326368,0.84116606,0.76122509,0.71717463,0.71356535,0.63992068,0.62729894,0.56149188,0.43505129,0.42774803,0.43864866,0.36235437,0.28402138,0.23210131,0.15461339,0.22871394,0.18887672,0.10105839,0.11082235,0.09253468,0.16016549,0.19034325,0.27174082,0.35822266,0.40321608,0.47846403,0.56587465,0.72721613,0.76929547,0.72767028,0.83825022,0.77697532,0.72328277,0.7712929,0.82560156,0.75712753,0.73715453,0.75936558,0.65828314,0.67043187,0.63433742,0.63466188,0.63150853,0.67197223,0.69199532,0.67056807,0.69259865,0.73467054,0.72590941,0.72977998,0.77273703,0.82049959,0.89367626,0.87710004,0.819887,0.85299419,0.87353572,0.83015756,0.81551606,0.76846069,0.7524114,0.76511104,0.65210522,0.52036011,0.40731635,0.36704205,0.32237954,0.28765975,0.19791691,0.26915442,0.12505813,0.079340021,-0.0036536085,-0.072435456,-0.061432078,-0.12285089,-0.11465184,-0.098507492,0.088545972,0.27683311,0.3393371,0.48496083,0.58440832,0.61469104,0.82192001,0.87087031,0.7058263,0.64254219,0.34211469,0.055949725,-0.14094819,-0.29468862,-0.57221349,-0.78000189,-1.1713354,-1.3877857,-1.5062098,-1.4670349,-1.5647493,-1.6235436,-1.6385588,-1.6978233,-1.7520555,-1.748757,-1.7760254,-1.8668823,-1.7917256,-1.8616215,-1.8945382,-1.9382222,-1.789758,-1.567856,-0.9837353,-0.75601026,-0.6614956,-0.30973677,-0.1304756,-0.36611135,-0.77904182,-1.2505719,-0.84732805,-2.1538892,1,0,0,1
0.18993308,-0.73339069,-0.99551736,-1.0451883,-0.88726624,-0.56525482,-0.20782032,-0.13185362,0.034634811,0.26450489,0.28346062,0.29325376,0.26693225,0.29097919,0.28162856,0.27782554,0.29524169,0.25376848,0.28381112,0.29435012,0.28863011,0.26208409,0.26865093,0.23714515,0.21673538,0.2092361,0.19407959,0.17468209,0.20936768,0.18621198,0.20456671,0.15937166,0.11587239,0.13471488,0.13421195,0.10301709,0.10028262,0.10726249,0.093935929,0.10725526,0.11234407,0.14878437,0.1727281,0.1883394,0.2256597,0.23450229,0.27530167,0.29526279,0.30185841,0.28962692,0.32885351,0.34498579,0.34550485,0.34743818,0.38688572,0.35886913,0.39277974,0.39144878,0.39000796,0.39642939,0.38429406,0.39149517,0.38257367,0.39428493,0.40536041,0.40945346,0.4262703,0.44266848,0.46746008,0.45734057,0.43446277,0.45595674,0.49957905,0.51359852,0.52403372,0.50972834,0.53607153,0.50758895,0.51352683,0.48653754,0.51390218,0.50093208,0.49845245,0.47607215,0.49319455,0.53209176,0.49002216,0.48155638,0.46393862,0.4570037,0.45593821,0.43978557,0.44941499,0.4424411,0.42226067,0.43316597,0.41214475,0.44374189,0.43477986,0.43124729,0.44061624,0.49158984,0.57608149,0.65165661,0.69556538,0.74065946,0.78556616,0.82384356,0.86986402,0.83022186,0.80521377,0.76571543,0.69676536,0.68450305,0.61103811,0.59059764,0.62399864,0.69961619,0.92839387,0.7657285,0.28412503,0.25906158,0.31231253,-0.1102032,-1.0009436,-1.8187353,-2.3545309,-2.5018583,-2.8328861,-3.0928578,-3.2712303,-3.3123076,-3.1657575,-3.0304158,-2.7951091,-2.6198853,-2.6756397,-2.6564965,-2.2806054,-2.0066008,3,1,0,1
-1.8614598,-2.4037825,-2.8800122,-3.4204537,-3.4213581,-3.2024453,-2.3867432,-1.2710426,-0.98604904,-0.80806418,-0.41507679,-0.13636027,-0.1249743,-0.05963123,-0.15341571,-0.033774723,-0.031987169,-0.034120949,0.032849315,-0.056022558,0.019856945,0.0024005281,0.10757928,0.054920791,0.027575871,0.032494574,0.028712187,0.045800201,0.19598538,0.19476502,0.14451044,0.13515297,0.26083214,0.16728514,0.26733222,0.22618239,0.20959903,0.21681392,0.30002214,0.27608288,0.25221751,0.23587061,0.32561495,0.37731312,0.33807045,0.35181198,0.43905823,0.36672442,0.3854652,0.38813842,0.38397944,0.39518283,0.35045669,0.25877152,0.3122681,0.34757961,0.25683801,0.23887436,0.20785262,0.20367879,0.17526817,0.16721955,0.19833513,0.37606737,0.32501103,0.30071398,0.24838779,0.27621147,0.27132574,0.34589301,0.23366151,0.25598116,0.31850831,0.3779836,0.46609985,0.5263328,0.55622727,0.62051945,0.56176822,0.55258232,0.73761326,0.80450565,0.68925366,0.80836261,0.93245722,0.90368402,0.83904297,0.84949789,0.87117956,0.82852358,0.92546891,0.9521681,1.0218015,1.1751944,1.2587686,1.317431,1.4487228,1.6974997,1.9696108,1.9595455,1.8040353,1.7954116,1.5512479,1.3469716,1.1097001,0.96388888,0.73408301,0.37560377,0.088095078,-0.15980018,-0.24624068,-0.41433061,-0.33496573,-0.26071795,-0.36906375,-0.4057703,-0.3832683,-0.5614535,-0.55529464,-0.52451132,-0.57036274,-0.60911669,-0.6115331,-0.80796259,-0.87530772,-0.79387341,-0.77075797,-0.53455385,-0.22068636,-0.0023080121,-0.12001595,-0.41740575,-0.9826456,-1.3753713,-1.6719727,-2.0210426,-2.0652252,-1.6913206,-1.6433526,-2.5889809,1,0,1,1
0.90968501,-1.088811,-2.316428,-2.6943207,-2.1257504,-1.4435384,-0.47974861,-0.12881417,0.28802898,0.97257149,0.98829027,0.97342512,1.0384484,1.0207984,0.96372131,0.95989157,0.98600853,0.89956954,0.92504301,0.88180698,0.79858226,0.74630888,0.76553559,0.71113469,0.68547617,0.68065121,0.54835539,0.63780959,0.54657408,0.4672545,0.5425048,0.46748333,0.4369961,0.34991087,0.42204079,0.34740472,0.41761457,0.39989425,0.40696197,0.50855097,0.53108245,0.57766519,0.62302936,0.70615542,0.78816094,0.81473167,0.90989597,0.89570288,0.89152692,0.88524406,0.87234311,0.83295646,0.83018082,0.88093839,0.80173634,0.70831638,0.76648418,0.69001212,0.72786916,0.77793305,0.74491097,0.75611052,0.73417261,0.67599675,0.68374335,0.6351599,0.70327285,0.76748856,0.72468519,0.75245928,0.70786745,0.81808653,0.77269747,0.73862688,0.69510932,0.67385663,0.64078419,0.6281628,0.5405637,0.4986366,0.47140086,0.38764123,0.32539096,0.29883211,0.20852098,0.083877373,0.069807078,-0.0072535362,-0.048593864,-0.055334216,-0.16757678,-0.19526929,-0.24578041,-0.21398131,-0.23506175,-0.27700551,-0.085672784,-0.062296397,0.065966279,0.13608067,0.20412966,0.29179547,0.51442373,0.61349872,0.51420928,0.37598263,0.1551842,-0.07241361,-0.19473035,-0.43536922,-0.67271035,-0.91065441,-1.2340785,-1.4199454,-1.5627673,-1.6363617,-1.6159299,-1.685536,-1.6113575,-1.7737528,-1.7791738,-1.7957534,-1.9157457,-1.8060357,-1.8606139,-1.885145,-1.9161346,-1.9864168,-1.7262473,-1.3779309,-0.79259735,-0.60841524,-0.42698383,-0.16670592,-0.3063919,-0.98250556,-1.6661082,-2.1506043,-2.0152615,-2.9538159,1,0,0,1
-0.092921894,-1.5184646,-2.308741,-3.4684036,-3.9311906,-3.296658,-2.0613956,-1.4224113,-1.1381249,-0.2305437,0.1371913,-0.0056560361,0.00066107559,0.0077755195,-0.057927092,-0.06556307,0.035824004,0.00085112224,0.093282281,0.079616691,-0.045406815,-0.068669382,-0.036834533,0.08036904,0.17397142,0.16844707,0.078927352,0.24751809,0.2615558,0.089415572,0.095119704,0.047848983,0.16264813,0.27379463,0.15236663,0.22680603,0.32153534,0.24564703,0.28740031,0.2535393,0.31665391,0.32715929,0.25839658,0.41062558,0.52454661,0.56696522,0.53658005,0.59471203,0.65789278,0.58792434,0.53637601,0.5692103,0.63192206,0.46468632,0.47307402,0.56848129,0.50129923,0.52667766,0.47395212,0.45357748,0.38296514,0.39993036,0.47814996,0.51276228,0.50149519,0.67069614,0.76763341,0.5088723,0.528805,0.63940324,0.70069548,0.71685669,0.68917757,0.78514413,0.81122353,0.90720433,0.81643074,0.78422124,0.88991018,0.93423407,0.89679736,0.6946145,0.7206499,0.64671702,0.69625929,0.74030425,0.659576,0.47594486,0.34971335,0.37159888,0.34185645,0.31321417,0.31185691,0.20088364,0.26371725,0.38550851,0.45201808,0.47623716,0.62488015,0.79825072,1.1421441,1.4768448,1.6834038,1.8619652,1.7958292,1.6629628,1.2412285,1.1139624,0.84184857,0.50089508,0.18790844,-0.39675448,-0.7948597,-1.0221283,-1.0669413,-1.0872426,-1.1992777,-1.1968898,-1.1468278,-1.2215717,-1.138946,-0.92645811,-0.93271162,-1.0388055,-0.97290853,-1.0614623,-1.2091852,-1.2672951,-1.1096747,-0.60334738,0.35761537,0.4289727,-0.25415282,-0.83095782,-1.4795922,-1.8374168,-2.2754256,-2.4004342,-1.71086,-1.7137761,1,0,0,1
