Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,anomaly
24759.0,-6.91715152998388,5.85417135650583,-1.65245829895502,-1.4888840973172,-0.83389118347794,-0.344418325242228,0.393788597132542,0.379968279416542,6.13359739088804,8.06326051455442,3.07440490438968,-1.82254876476822,1.6370082487729,-1.01071487439897,0.231682165178521,-0.349488534317446,0.262064403787058,-0.188736981522907,-1.00872325088217,3.46916288594947,-1.40468101432959,-1.12469424974275,0.174333275839284,-0.528233608737803,0.990684642027952,-0.0358749538875312,1.07137355158707,-0.168830928013862,8.99,0,1
24760.0,-4.94665401303284,4.11486309321686,-6.42854666255739,2.06342508360511,-2.09272303098899,-2.2446037926788,-2.33003549355564,3.5661653002337,1.15249762683877,-1.13830289735062,-0.0280207957221223,-2.16360805685354,1.40462637702443,0.367135388356397,0.34860102229403,2.04666972736848,4.86044295379082,2.24743154744585,-0.744426377545928,0.0815311826509064,-0.22259432898782,-0.954329862228923,-0.0586685671113261,-0.523319098901707,0.0339343218709363,-0.386675774288463,-0.0360487704804046,-0.206144037716955,1.0,0,1
24767.0,-2.46837145034257,1.26742753678682,-1.03826654277386,-1.0945330292678,2.23249273654008,3.33747476993086,0.568735168840063,0.563632222536989,2.37955995787593,1.62748805556574,1.27267464563637,-2.91474986698799,1.60836562149836,0.330117364082394,0.61340912086651,0.493702272472584,-0.0146439758788113,0.423821317393402,-0.0826343656675113,0.897531113524718,-0.91755072704802,-1.26919874395685,-0.277893555689215,0.883881878149408,0.176714012174756,-0.066547542743305,-0.221936189224328,-0.580051362964059,89.99,0,1
24777.0,-1.61984053035292,-1.22263778564076,3.19196202493246,0.325196207629078,0.318889825101152,1.17485227843631,-1.41106010436981,0.824786881146266,2.48170315119579,-1.43209354311012,1.47471666833611,-0.861907720908793,1.78058849882118,0.232607265398314,-3.01247944840116,-0.644538692683566,1.11475913953798,-0.194763802637776,-0.905012294037492,0.195689659816412,0.240585128506508,1.02923920420566,0.137148762729346,-0.24915387101897,-0.299527987510891,0.559272358242881,0.0995568410090686,0.141803608898452,63.0,0,1
24811.0,1.15704893361571,-0.0593700876948641,0.784180239117341,1.59823411069502,0.118464999323597,1.47499899895133,-0.577371861639993,0.238708257090176,2.4928617380355,-0.818024590759811,-1.25645906621664,-1.50186803613769,2.53114103796205,0.429792869246229,-2.43707986554381,-0.808549495024323,0.946068624866497,-0.732716721608232,0.488690425315732,-0.122108901371604,-0.639780100359038,-1.09582394354468,-0.0990751317978773,-1.3562326812169,0.61563903764419,-0.46592348267245,0.0662445489422435,0.0123589481179156,23.6,0,1
24819.0,-1.57532450667289,-2.07262228785793,1.97821905109584,1.92154550367418,0.800694820096057,-0.257384263737409,-2.12873798104349,0.328810064477678,1.05968522543913,0.666634242327062,0.356703476769022,-2.41476465166906,1.32537853308773,1.05488615122425,-0.0741781684639044,-3.09760596126973,2.21665093770017,0.71918091442395,-0.0113440282406193,-0.750648553740598,-0.488021865027957,-0.184303809443891,0.210579986913237,0.0399906952239487,-1.74888906766001,-0.432633244310485,0.505770888488207,0.223255108321799,63.0,0,1
24820.0,-0.210048211267668,0.629135030422884,0.972182632907825,-0.95636401661907,-0.0814015711055027,-0.717435701334999,0.524711564764103,-0.07410159265465,1.32122190343414,-1.17779189772191,2.59888475706167,-2.69654328208765,-0.696747945587821,2.71403430749564,1.14911097090864,-1.67623945367163,1.61330233281109,0.504576573772996,2.31207337759724,-0.0116690213793155,0.0019592035767762,0.305847353733881,-0.251874549255739,0.187151750534597,-0.0202091721737272,0.330353623189434,0.0609845385282454,0.074181745980967,9.08,0,1
24844.0,0.458594136509876,-0.171375800301761,-0.159513999940488,-1.90317799999043,-0.824861039791871,-0.488428835952217,-1.47111876604695,-2.93762603133714,-1.12692341788944,0.230528146706348,0.28720501859185,-3.50615607828721,0.946414949138342,1.99506055527363,-0.90545602331419,-0.61245897996682,1.47742545126262,-0.357012395432373,-1.75508531311094,0.0661028456842513,-1.47010243318696,0.393763741961826,0.171347489265851,-0.0183001498691311,0.0265507541554464,-0.351414320509348,0.1526682366515,0.314610263398263,15.0,0,1
24856.0,-3.01916286741017,-0.867828382448976,0.18588885746631,1.1806772176631,3.17621387920706,3.27486939702777,-2.1633498006324,1.98275086766857,0.701305029338041,-0.729323054756478,-0.349883486740091,-2.31100956466927,1.68420628837124,1.70381108412502,-1.60313371151731,1.49117318948053,-0.189706454406402,0.62562855136051,-1.46560553237577,-0.471950344462034,-0.11821205644938,-0.59500901047798,-0.783634099768875,1.00424515678757,-0.335975818621092,-0.32789134304698,0.126779126932224,-0.580408651178117,0.0,0,1
24876.0,-1.89527966541375,-1.10045951344956,-0.319246134849944,0.763770984441165,1.37182665936868,4.49874608022921,0.237550918826789,1.37300557733703,1.10934866992866,-1.40906579542523,-0.164365904708412,-2.32626851841763,1.53111234131873,1.52395993624816,-1.30138389262924,-0.440505372901526,0.824125015558594,0.772856029669013,1.0455250403872,1.06103577800822,0.138433123911821,-0.284083832440187,0.721685959734917,0.929998865459517,0.319669301077285,-0.304938284154081,-0.0888476289790052,-0.0359517804160165,405.9,0,1
24878.0,-1.20526275018494,-4.32873466899115,0.885955468821977,2.15923715429054,-2.68940472689782,1.6167261984518,-0.125570136165866,0.301631397096632,2.995354735046,-1.26282088758677,1.49458401738625,-1.31466183088356,0.754993007134569,0.816925495753946,-2.35636798599841,-0.333950391944696,1.25628311729447,0.447682442112095,-0.41910284576717,2.09677974085181,0.679496814216854,0.079059776690484,-1.06859460610734,0.319744784944896,-0.197250415641424,0.55750237255056,-0.17567571601907,0.209389117736144,1158.0,0,1
24887.0,0.581977132745556,-1.37106127394467,0.0065547889074812,1.137180970138,-0.75079815364422,0.257664732361119,0.0549108196510717,-0.189149886778164,0.493069915634559,0.137853576949114,-0.122225343989611,-2.33873895905736,2.00291062459309,1.39603268113246,-0.918317567497076,-2.1062270508565,1.12824724801841,0.823877395879378,-1.31643163557354,0.13826808188705,-0.410663704177216,-1.07413518143116,-0.342956405676046,-0.348762056510234,0.442851434069809,-0.367562827154969,-0.0315051874141884,0.0760019527818806,382.57,0,1
24887.0,0.569275623289714,-1.52570686504338,1.16663741235772,0.670558693922406,-1.8088754281816,0.0315866409469029,-0.721884695485123,0.153295330372684,3.02012380739145,-1.0375872597233,0.30429376287935,-2.63937133905898,-0.435341224320416,1.14315909992092,-1.10006885140437,-0.706481574483462,1.6817348217952,-0.622084253712919,-0.246699352689933,0.304274279526712,0.0075634280765415,-0.0659178218367951,-0.192063812677478,0.657095083666388,-0.0316154688594029,1.40153092871639,-0.122300240613343,0.0479966904896727,300.0,0,1
24907.0,0.559353712812131,0.126564932186136,-1.57001064782753,-1.47008481257541,1.74573630621851,3.27795882060938,-1.22066373723237,-0.107612891413607,0.511673567209467,0.35898091233571,1.19468140047327,-3.41328333383758,1.85046539227133,0.257759750381833,0.323877225053265,1.62204609564098,1.34450051417786,-0.290999344404211,1.10560446060679,-0.0901813878342802,0.53127666682549,-0.903267357366234,0.559493221579431,0.808931121575652,-0.991735185348878,-0.641681668600356,-0.227203993521345,-0.122150062619905,20.48,0,1
24915.0,-5.47662239954609,4.62089765907683,-7.06864118261606,2.02935992140921,-3.07950121971438,-1.90707686382093,-2.07133435793179,3.9083097847657,1.13064829542706,-1.15069901837504,-0.13490873249442,-2.05283500647449,1.48329650799201,0.580053864003937,0.337777528695711,2.2052263791077,4.9898631454486,2.27717927359995,-0.772169360036741,-0.0321462274902664,-0.269783806203363,-0.935838827457095,0.230295242327202,-0.529932722531418,0.172882394894216,-0.367430876502931,0.0265650698856021,-0.264501662539764,89.99,0,1
24920.0,-0.82055191743719,-0.231259529395023,2.43832908490525,0.121829017726498,-1.38859268857015,1.35904177840262,-1.8344307750443,-2.24546381247929,2.49078372136686,-2.19215533920549,-0.37405829169638,-1.74567180366995,0.756733304135128,0.796528196723208,-2.40698028580862,-0.334195943892766,1.43920366555337,-0.697127289493863,-0.81183553046645,0.734189251600197,-1.48897618891082,0.0509943861199391,-0.311636101840887,0.120401199835765,1.06718981653292,1.10774302636507,-0.0621360842101185,0.177132269329812,150.0,0,1
24923.0,-7.30088169498579,6.27799523350984,-2.36378301571804,-0.833482577062426,-2.54233618032368,-1.14205325057333,-1.28762840872083,2.25958571521284,4.17361353396118,5.09354746751607,1.04708113139711,-0.793393546813494,3.01588536127863,1.33386636718728,0.380209339133264,-0.155506883855485,1.27787695306539,-0.952044280735049,-1.36794823098651,2.38007157078626,-0.832918304520868,-1.02148824807551,0.516063838312027,0.259301944712925,0.928192583485223,0.0920202608840885,1.44303714059345,0.751223743620924,10.74,0,1
24949.0,-2.61567295565521,-0.854454590432179,1.44488463863368,-3.04185070406329,-1.38282092341103,-1.20560837707747,-0.985940747186271,0.855549853589026,1.86017297603855,-2.14317366597665,-0.578136413244625,-1.9403538824165,1.36415278974917,1.32839401767289,-1.66346908780781,-1.61433659499034,1.05346249916623,1.43595218740452,-1.33012085957405,-0.622650010608489,-0.57338165024583,-1.1135316940312,-0.0756611973262639,0.318101065316941,0.542363037587819,-0.460712217198855,-0.0070710035218968,-0.270803027011425,35.22,0,1
24955.0,-15.2394396280611,10.0966375482017,-18.5799689420399,6.16142449980241,-12.0546210591208,-4.01925318747118,-13.6486361229819,10.2509273728744,-2.86816723439077,-9.73315490877288,7.51134903696938,-11.8051185760783,1.34610303835399,-8.88796728789121,-0.667267917533216,-7.82224073629603,-13.8389473504925,-4.79530266922653,1.30948185286999,1.50726447237758,1.57934355971805,-1.22721373123763,-0.558446780695703,0.0354376963071486,0.94152967263654,-0.275561127510958,1.70028476232016,0.540293617295207,89.99,0,1
24957.0,-3.61872928314702,-1.68783101377569,-0.666834175290733,1.2038513230987,3.68311783072488,3.83876075728609,-1.35885055684799,-3.03250420208408,1.08642189063142,-0.445412254909627,0.444295114873017,-2.39819642292159,1.41252810682302,1.5888950882783,-0.341238720878634,-0.235018224413899,0.521030816910447,0.464870177496463,1.49690206673471,-1.17872886688583,-1.4243326193654,0.179330974383716,1.96897277508675,0.972231845487583,0.547443851882641,-0.18174847177501,0.858651732660646,-0.625246199814093,106.94,0,1
24958.0,-3.35712130985247,2.76887896361132,1.15403504030776,-2.48594696585074,0.678412713176867,-0.239611461740743,1.86167946317303,-1.47994925942057,5.37258406156928,5.61683875881933,2.35495364177425,-3.2569711702594,0.517639192866786,-1.1021868325627,-0.274878543568684,0.0317171172187533,-1.43954972642034,0.331461794952266,-0.701928406004369,2.48788773804505,-1.17309443557119,-0.571170565662517,-0.329915690201869,-0.61054927822981,0.217077312499759,0.502365552495494,0.0004852995522046,-1.15042670147157,7.68,0,1
24960.0,-1.06647338293978,0.397754519569854,3.03215753508418,1.25743615674377,-1.63187077754107,1.07647103145043,-1.23515486548369,0.866678635640041,0.878539386148687,-0.332821735879091,-0.340009745243931,-1.89992341954098,1.9951456103484,0.485951364988123,-1.97809701126646,-2.89503089296386,2.29987070549496,1.01995883272328,-0.057225935090087,-0.348326294168253,-0.52850329855551,-0.32238533839862,-0.0888768191344253,0.342343824209203,0.187168613922687,-0.106842950346869,0.304073802460228,0.0828378726613085,20.0,0,1
24975.0,-1.6294640275881,1.36662408610925,1.7968666047372,0.801420714147465,1.3759381665951,1.04063591285092,0.482451364879031,0.340213616484749,0.526268227849796,-0.150465582729506,1.41180471669427,-2.20702635300632,1.48174463105013,1.45581154069254,-0.360141742801674,-0.124354487035079,0.715372965916021,-2.34673362663943,-4.38482842763629,-0.55422682700143,-0.168777521253512,-0.257079318822559,0.0788644459016021,-0.768048553574744,-0.70010648980678,-0.597104450276862,-0.117931497695425,0.170156692502716,7.51,0,1
25023.0,0.827005790278122,-1.60971217095831,1.67768816269101,0.364132468177829,-2.28662472654243,0.0955158737244287,-1.23446500065355,0.0222249152529,1.81115956037291,-0.1919223639039,-0.0654976249281463,-1.72612611658518,2.34610105618378,0.227975378748735,-1.9857419833103,-1.89079733140486,1.4148974919388,1.02442143916794,-0.685251354986208,-0.0657309851499302,-0.451150987224003,-0.637039396936231,-0.0865146644545056,0.74215208033418,-0.0090278982230448,1.01970821198198,-0.040095594846569,0.0593480156873598,230.7,0,1
25047.0,0.543748092285286,1.85327147435125,-1.29096443550033,1.55139528616135,1.58632381421152,-1.07773132005547,1.31511955638377,-0.766612096033064,1.37622578700723,-0.203809926288691,4.20429952473649,-2.19484486373813,1.92564609017618,-2.7580719914741,-0.0738701505455601,0.328600620493572,3.2912956901555,1.56771645382909,-0.815099874315734,0.543702947580051,-0.410702292810388,0.0033070745534209,0.0331703578768702,-0.17207542147738,-0.566849854797435,-0.518747563175145,-0.0334595065352159,-0.546813638866921,2.39,0,1
25052.0,-0.607433980088553,0.542102691992287,1.18967720207787,-1.16169359334039,-0.308436990257451,-1.11493062275486,1.01940928754788,-0.417583244740419,1.42798398221411,-1.63643388620908,1.72490156715799,-1.75450679681887,1.88114751086851,1.8859339200982,1.33766938272728,-1.65437636231717,1.55890431705229,-0.80906040595862,1.39017142167865,0.0075474154351619,-0.408513570131197,-0.834245740695244,-0.0034675262583875,0.582731339112862,0.14377913123392,-0.208869390446229,-0.0892612511054084,-0.0654458941854948,106.45,0,1
25058.0,-1.60879512010385,0.475366669508212,2.12991946613935,0.653558687334519,1.42623615020269,0.785361537060751,-0.162242648961616,0.0824174106947726,1.00677097675909,-0.0402395943974449,2.11329554807856,-2.01454429901718,1.96653858237909,1.39536608625886,1.88178134071072,-1.68656306685832,1.91360114218715,-2.14865553866168,-0.762946670195684,-0.24303708802581,-0.371699600231382,-0.242074664609987,-0.302987226133285,-0.649031206803262,-0.426466805989166,0.309086809226246,-0.0413405333458432,-0.166776488900375,3.99,0,1
25074.0,-3.68439964573661,-3.23090404158213,-0.245386713759902,-3.00384049571382,2.21057143213404,2.64070056625789,-0.525119763341126,1.45061516830331,2.41321151230226,-2.80779800647004,0.289267727736953,-2.00830018756588,1.66411653393812,1.58986874850258,-0.309029603522113,0.647121075947012,-0.260341497224769,1.12716900179553,-0.852175485166972,1.51435541029694,0.403486784642449,-0.225551708582503,0.515299293253135,0.966460557126948,0.97306778613713,-0.11469153512873,0.0259165627727797,-0.316642324107305,406.17,0,1
25085.0,-1.29603614654891,1.66526616959109,0.489306277316799,0.933360972461521,0.200959062323979,1.33141447153748,-1.24133909696924,-1.97231454439989,0.308660204506141,-0.87529525930916,0.346384055741089,-2.30863333709379,1.44961277539418,2.48436369615862,0.0358353409641308,0.860175668082278,-0.0050029562001601,1.65279839020156,1.19721735896676,0.705538791229801,-1.45338418602111,0.0550857987388075,-0.0586597583469534,-1.49495771224578,-0.173448922739417,-0.341796290149504,0.265550531663957,0.100622619006862,36.0,0,1
25089.0,1.25070015237178,1.3743427147702,-1.45725953434133,1.85536083365375,0.863904933904387,-1.79516572730374,0.64634773663498,-0.43589326977149,0.92159171650092,-1.90470751912961,1.67134506139553,-3.2812084228981,0.953140478762897,-1.83476180137283,0.394070461301364,1.03342272597362,3.46956833251796,1.67535493069956,-1.03566684789243,-0.114876880498274,-0.367554377647556,-0.737269991885218,-0.190628121358347,-0.0210078521553352,0.816473740313744,-0.330686802063198,0.0096361454966206,0.0893255006303305,1.0,0,1
25097.0,0.328613289298153,1.78499414902316,-2.15124962055627,1.98445029832729,0.430838177265878,-1.74865788492216,0.782287683140713,0.0597412898225879,0.801911039635989,-1.84887543177243,1.43902865417168,-3.25410958764432,1.08423449635718,-1.67847587790572,0.361425449558082,0.970975018377462,3.74266826839265,1.91637012985327,-0.637332565789632,0.106208592183571,-0.209498547291475,-0.40653082670397,0.360339651545438,-0.0513730080957793,-0.43784600406671,-0.438222820783743,0.071792301060167,-0.0482094648656471,89.99,0,1
25100.0,-0.0604846955665147,-2.96014391930564,0.607712229361341,0.311451068004877,-2.25988806506434,0.0640989465825025,-0.41779052222171,-0.108520234153959,1.15961241557646,-0.218198309469117,0.820171146953219,-3.02930313626161,1.40078810047669,1.03194678479683,-0.0056873512518859,0.883215962519143,1.49268728160928,-1.1009111735761,-0.445877372626003,1.38159411320241,0.624924814401246,0.539762077176331,-0.633500625954944,0.412940716092847,0.0419176836564448,-0.148334261663287,-0.0957073679263973,0.139954419934559,711.0,0,1
25109.0,-2.02124433240743,1.78857394389501,-0.948029827121588,0.608291483649033,3.29006468220226,-0.573881801922189,3.53518636445643,-3.31482656580599,6.22828176837532,6.72168484577777,5.48015594702209,-4.19810039018258,-0.200345212674845,-6.07856687440263,1.1110082707214,-1.077825419555,2.09165299009602,0.785986966651486,-1.35580709956158,2.46527525013155,-1.69664352648391,-0.0134040302367475,-0.348061340482808,-0.760579359953743,-0.270064037014184,-0.77940798435764,-1.15105396328057,-1.52837432797016,1.0,0,1
25119.0,-1.2774424234489,-0.721184482079925,1.39993547440557,-0.951869462534512,1.44865049061601,2.27369598612693,-0.707942285071315,0.739478221818659,1.95045455292,-1.23903245700295,1.59039384904006,-1.13581926525281,2.18149985635017,0.85738855172521,-1.30851029294785,-0.72642110304924,1.06249616915577,-1.42155742807642,-1.11305033197995,-0.386918060146151,-0.169167543228086,0.194948576217076,-0.0302404552539064,-2.1407533354177,-1.17977102453476,0.804680017155534,0.202170029828869,0.0680074016506471,85.66,0,1
25120.0,-6.77498510391311,6.00372374054386,-2.40765472197026,-1.40990793485848,-1.21231238637211,-0.504253468008744,-0.384588344358153,1.17864747297665,5.29717289080172,6.74672297980338,1.75390263081868,-1.86498284910413,1.71171048787026,-0.0396083595485101,-0.113434965893637,0.553148894679045,0.19454156383187,0.663234350235089,-0.36964423669694,3.10237378957752,-1.17033320007923,-1.51163865539667,0.226149599278159,-0.945588331509752,1.23270836917532,0.14313305365635,2.0670949609319,1.11899366830075,9.86,0,1
25121.0,-0.043877797150475,-1.19762395563159,-0.42581582678616,3.08922561068367,-0.264562441747126,-0.237114608850713,1.24210156984168,-0.402621370643707,-0.156618387037205,0.227999071089679,2.18008818415629,-1.72989468569758,1.97531274397441,2.22712703994746,-1.18961733402789,0.564334098213396,0.003776227550857,0.3561077483488,-1.00653919914091,1.12406278644149,0.276945333827609,-0.445288171229432,-0.672513496704044,0.309249266016108,0.453953347207996,-0.0564069745483544,-0.188638577063976,0.105338303468758,641.6,0,1
25124.0,-1.72543269965949,0.600371120404031,1.99358128755552,1.2619964483406,-3.63076619947371,3.90598608323486,-2.38987021816875,-5.26066393958213,1.79175658789601,0.350492506572257,1.17938083972174,-1.34331311143058,1.14173858673492,0.619648099390893,-2.18325660492722,-2.11033255112261,2.05861016831694,1.884594035912,-0.199780867510525,-2.24769863238145,4.70665768865605,-1.94281239364644,-1.4029259142354,0.0275631126461167,0.897702757732855,0.204105812111472,0.962470542655071,0.0289674646160071,499.0,0,1
25137.0,-1.35900828824273,-0.730906900109868,2.22413771201462,-2.14090436282514,-0.323503824350263,-1.13543049857478,-0.783967263279659,-0.0512667725846139,-1.26246432818376,0.845652417228784,2.28338147460603,-2.72726194669159,2.14240085774841,1.08426853719993,-1.290437834052,-0.0538882958418096,0.817222380780825,0.513130730808774,-0.568371026978677,-0.272639447825729,-0.545390011071925,-1.0032869819512,-0.0918471087571888,0.428983546567206,0.102233896633025,-0.611881736298911,0.203044528937399,0.131031519827938,28.0,0,1
25144.0,-0.239864301684149,-2.51322737000402,1.19268933142625,2.86790610236752,-1.68618835475646,1.60326423590776,-0.406109838660928,0.141860832189451,2.37770562794905,-0.622658389030778,-1.16090783185582,-1.6820668947893,2.96756350519696,-0.0223773960139999,-2.53745560478284,0.423426078122298,0.585983218606993,0.251050908240527,-0.375183086309168,1.38950735218417,0.269065924178993,-0.0778738383313545,-0.811108500912101,-0.340953425941585,0.132393885794281,1.11543242227819,-0.133116118876695,0.137944355113823,723.14,0,1
25153.0,-2.54890521537765,2.29889118459476,-1.58850224862229,0.573347248224853,2.29992871066099,-0.233954124778708,3.79596375240694,-2.97366015976677,6.20669178828336,6.70960108606342,5.37358057244287,-4.08750524817183,-0.121703316533242,-5.86611450893247,1.10040018198901,-0.918755111601662,2.2208630367308,0.815039280140558,-1.38319052306682,2.34625420256554,-1.74556871185543,0.0053411785063106,-0.0633965164261729,-0.766811402206994,-0.131782225912813,-0.76003141432062,-1.08643447860979,-1.58757491210396,89.99,0,1
25154.0,1.62853236243446,-0.831801365148786,0.0104264854044141,-1.45439983940806,-0.754882732213328,-0.168453611115464,-1.0116231033578,-0.26126761843949,-0.521936807492789,1.06284465547082,-0.717091829181278,-3.6455196828515,2.76226542528755,0.966755536033503,-0.109836212522585,-0.0406463020483798,0.710375545605565,0.641012916543826,0.0783789319065614,-0.309327158214511,-0.454794198609751,-0.634728760447001,-0.127439621401489,-1.07805770326163,0.565480866018002,-0.159454721287502,0.0045118962437691,0.0006633939526155,10.0,0,1
25156.0,-2.92551452394794,-0.965321952400982,1.7490324767831,-0.942963924023422,-0.597976235099909,0.0067420648229833,-2.02120864254552,-1.71517306698474,2.09660368971145,0.858750284812451,1.50219437672383,-2.11840867390697,1.4441884310375,0.0659351705469301,-2.7535494584832,1.25855991746227,0.908976979811528,-0.583413979462969,0.422560245727911,-1.84281678508219,1.29417129393317,0.461322059927416,-0.98069580349442,0.432543859009977,-0.863191514349255,-0.403909779987135,0.505712131754641,-0.0221585279121587,170.72,0,1
25183.0,-0.313555167655344,0.586733760504468,3.03998138435504,2.84868739167151,-0.158865413324109,0.838171059695283,-0.305911253062989,0.136755334634574,1.08177471596641,0.190786327883502,1.5668774255322,-1.30640941349475,2.26176814575887,0.423097107924194,-2.81495527212603,-0.167123648653546,0.553622965928464,0.508003349261596,0.211775623706417,0.0646674259598163,-0.0647297817750691,0.538367835706474,0.0176433176942548,0.514390499805726,-0.970921953770246,-0.131954102166244,0.0729624479316428,-0.0140555877367227,1.52,0,1
25190.0,-1.62600415122045,2.01597293631338,-1.00190473638189,0.267232860562268,1.84027252331851,3.73244807918687,-0.753073004125269,1.78023078442187,1.1021739365475,0.11349911211603,0.0955367018562487,-2.27892082287046,1.54115921023607,1.99122733331407,-0.616732519631725,-0.451794900487329,0.898072582728818,0.515800543394891,1.15232669471569,0.393329757585067,-0.275653932403558,-0.424806893870312,-0.0852337989590045,0.940509864043438,0.315144716194985,-0.257621612109658,0.456685096887891,0.247427889945975,0.99,0,1
25198.0,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,10.6622517826007,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,1.42327692545531,-8.64045910049478,-0.674719538892936,-7.69556878829619,-13.6841395944616,-4.77740603940726,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.601294526869194,0.0404039214626868,0.99550197117886,-0.273742711729157,1.688135896398,0.527830799573719,99.99,1,1
25208.0,-1.9244507431243,1.58291866740578,-0.313364863518441,-2.90643378172785,2.2675013726818,3.15370599828621,0.398867888631988,0.587036695470543,1.48113139892929,1.90791450609157,0.0745449166225247,-0.35702241931054,-0.141620416478908,-0.81359802127444,0.864472608762907,0.616459696076492,-1.44276000040637,-0.0647903039544395,-0.517380490388771,1.19043520833372,-0.451114823884717,-0.59479430217146,-0.0973393742348906,1.00824784576952,0.126239264320671,0.709309183437119,0.662409693424825,0.16872032167973,7.3,0,1
25229.0,-5.36361398428319,4.45302552030208,-0.413959978702984,-1.38486347680371,0.706663352694276,-1.44664208264291,2.38952874363195,-1.5034391705861,4.33450643154637,7.73450499819035,0.647397706358288,0.13703102623151,0.780052498079104,-2.73591823089814,0.447310840531185,-1.08205350330369,-1.520663034665,-0.969954173085937,-1.43350190369509,2.86685473193436,-0.991064866951986,0.114547355971527,-0.288111619693316,0.351912247380302,1.27666041965006,-0.614838142652406,0.98420766420838,-0.479596073245479,0.89,0,1
25231.0,-16.5986647432584,10.5417508026636,-19.8189818085279,6.0172946473619,-13.0259010501237,-4.12877900260013,-14.1188648469369,11.1611439952369,-4.09955143059712,-9.22282550730978,6.32936467621872,-8.95219071159749,-0.138363691274054,-9.82505442102721,0.0572235922374037,-7.54168742379503,-14.2595985921417,-5.03505152375192,1.43226792970939,1.53491982113512,1.72585282658181,-1.15160577552799,-0.680051901875725,0.108175914514646,1.06687834149611,-0.233720431391328,1.70752055210726,0.51142316911239,99.99,1,1
25234.0,-5.83339448481623,-7.79680521608189,1.48191144750478,2.16516628043528,5.57048067060211,-3.92856594167275,-3.57203265489763,0.736596614048996,1.00995038574262,-0.328562906493527,-1.97343114077699,-0.2492768675889,-0.683743970389396,0.155983090523775,0.360134806884182,0.606302587012786,-0.825345144834838,0.936347341768413,-0.623367299485513,2.39682825431673,0.86798961274291,-0.16868845136276,2.09472685076878,-0.573501079452798,-0.181961766547932,-0.626746075362062,-0.152268611711601,0.364953141242828,357.0,0,1
25254.0,-17.2751911945397,10.8196653713117,-20.3638859739149,6.04661174671427,-13.4650333517322,-4.16664724489873,-14.4094479851747,11.5807967244857,-4.07385571204177,-9.15336803834587,6.21088301172371,-8.77857203246194,-0.0613674966661798,-9.57466229922106,0.0492885399107771,-7.41848727872681,-14.1027718764864,-5.01642333521081,1.39031436050276,1.54497046707519,1.7298040916597,-1.20809608165502,-0.726839224163999,0.112539673508366,1.11919347248491,-0.233188990129274,1.68406299250578,0.503739738280361,99.99,1,1
25268.0,-5.15251444477982,4.74449537434784,-1.59948617306854,-0.43176192977683,0.0252170244887671,-1.38314813402632,1.76005946429847,-1.10038213713281,4.49795135114817,8.43931486542956,0.615850025500477,0.359252329280237,1.03212817207508,-2.40970907807945,1.08286522389711,-1.47758365379152,-0.929708572592982,-0.786412984851813,-0.215755950322753,2.99450405561881,-0.901178785491961,0.44915531612826,0.240209229702199,0.351639673011384,0.334274480899585,-0.548146177415548,1.06799762197418,-0.436104903092993,0.89,0,1
25274.0,-5.35516413257743,6.17891891251288,-4.69571911763197,0.104824036825261,-0.18635371786837,-1.52374110162222,0.332214217692621,0.437451282032329,4.33341610683084,6.85176384445246,3.07069660520995,0.147561701177681,-0.772774757405308,-4.92426827604869,1.06700022199202,0.253731759351034,2.7092404967322,1.22036007026233,-1.22055248445525,3.160636236631,-0.802585317031822,-0.49897908108031,0.526338874694844,-0.448776519229594,0.706958333244957,-0.320018489577622,2.35491693276289,1.21246550217658,1.37,0,1
25288.0,-1.76692905077101,1.36166057809165,2.85346760651546,4.87806446928466,-1.05336728984007,1.60819231547773,-0.73133307037934,0.789827539562854,0.159384671280959,1.86205284404827,-1.56985711662606,-1.53308805077071,-3.23599151870091,-0.461898029890879,-0.78868659176887,-1.15414807189018,1.59396567761119,-0.561440637663285,1.32214169995489,-0.0473630319325931,-0.279523713441605,-0.340601864679261,-0.103557154510483,0.340450379954717,-0.258690871967964,0.214609095185943,-1.01440704120262,-0.613540576142763,7.61,0,1
25308.0,-5.70937149957274,5.17735392669021,-2.06550265390584,-0.448763713324597,-0.337061646779052,-1.45232038128428,1.39221232700447,-0.661924249436563,4.51975059776643,8.52379439179392,0.490682385982118,0.529012214191281,1.09354036993528,-2.16431469263561,1.05799873938295,-1.37716035662421,-0.770022662049092,-0.764531723887016,-0.250898929779429,3.01345770287232,-0.888589707331106,0.416615967559081,0.307217669743643,0.34663232565386,0.409974770399683,-0.541090743243523,1.04817853871903,-0.438356767010065,1.79,0,1
